Student ID,Day,Time,Course ID,Room
10,Tuesday,11:00,C10,R5
10,Friday,15:00,C12,R5
11,Wednesday,15:00,C9,R5
11,Friday,15:00,C12,R5
11,Wednesday,14:00,C13,R1
12,Friday,17:00,C3,R2
12,Thursday,10:00,C6,R4
12,Tuesday,11:00,C10,R5
12,Tuesday,10:00,C14,R1
13,Friday,16:00,C1,R2
13,Friday,17:00,C3,R2
13,Wednesday,15:00,C9,R5
13,Tuesday,10:00,C14,R1
13,Monday,12:00,C15,R1
14,Friday,17:00,C3,R2
14,Wednesday,15:00,C9,R5
14,Friday,15:00,C12,R5
14,Wednesday,14:00,C13,R1
14,Monday,12:00,C15,R1
15,Friday,16:00,C1,R2
15,Friday,17:00,C3,R2
15,Thursday,11:00,C4,R2
15,Monday,10:00,C7,R3
15,Wednesday,15:00,C9,R5
15,Friday,15:00,C12,R5
16,Monday,11:00,C5,R2
16,Wednesday,16:00,C8,R3
16,Wednesday,15:00,C9,R5
16,Friday,15:00,C12,R5
16,Tuesday,10:00,C14,R1
17,Friday,16:00,C1,R2
17,Thursday,12:00,C2,R4
17,Friday,17:00,C3,R2
17,Wednesday,15:00,C9,R5
17,Friday,15:00,C12,R5
17,Monday,12:00,C15,R1
18,Friday,16:00,C1,R2
18,Thursday,12:00,C2,R4
18,Wednesday,15:00,C9,R5
18,Tuesday,11:00,C10,R5
18,Wednesday,14:00,C13,R1
19,Monday,10:00,C7,R3
19,Wednesday,16:00,C8,R3
19,Tuesday,11:00,C10,R5
20,Friday,16:00,C1,R2
20,Thursday,12:00,C2,R4
20,Thursday,11:00,C4,R2
20,Thursday,10:00,C6,R4
20,Monday,10:00,C7,R3
20,Tuesday,11:00,C10,R5
20,Wednesday,13:00,C11,R2
20,Wednesday,14:00,C13,R1
21,Friday,16:00,C1,R2
21,Thursday,12:00,C2,R4
21,Thursday,11:00,C4,R2
21,Thursday,10:00,C6,R4
21,Tuesday,11:00,C10,R5
21,Wednesday,13:00,C11,R2
21,Wednesday,14:00,C13,R1
22,Friday,17:00,C3,R2
22,Monday,11:00,C5,R2
22,Wednesday,15:00,C9,R5
22,Wednesday,14:00,C13,R1
22,Tuesday,10:00,C14,R1
23,Friday,16:00,C1,R2
23,Thursday,11:00,C4,R2
23,Thursday,10:00,C6,R4
23,Friday,15:00,C12,R5
23,Wednesday,14:00,C13,R1
24,Friday,16:00,C1,R2
24,Thursday,11:00,C4,R2
24,Monday,11:00,C5,R2
24,Wednesday,16:00,C8,R3
24,Tuesday,11:00,C10,R5
24,Friday,15:00,C12,R5
24,Wednesday,14:00,C13,R1
24,Monday,12:00,C15,R1
25,Wednesday,16:00,C8,R3
25,Monday,12:00,C15,R1
26,Friday,16:00,C1,R2
26,Thursday,12:00,C2,R4
26,Monday,10:00,C7,R3
26,Wednesday,15:00,C9,R5
26,Wednesday,13:00,C11,R2
26,Wednesday,14:00,C13,R1
27,Thursday,11:00,C4,R2
27,Wednesday,16:00,C8,R3
27,Tuesday,10:00,C14,R1
27,Monday,12:00,C15,R1
28,Thursday,12:00,C2,R4
28,Thursday,11:00,C4,R2
28,Thursday,10:00,C6,R4
28,Tuesday,11:00,C10,R5
28,Friday,15:00,C12,R5
29,Friday,16:00,C1,R2
29,Thursday,12:00,C2,R4
29,Thursday,11:00,C4,R2
29,Monday,11:00,C5,R2
29,Monday,10:00,C7,R3
29,Wednesday,15:00,C9,R5
29,Wednesday,14:00,C13,R1
30,Thursday,12:00,C2,R4
30,Thursday,11:00,C4,R2
30,Thursday,10:00,C6,R4
30,Wednesday,15:00,C9,R5
31,Friday,16:00,C1,R2
31,Thursday,12:00,C2,R4
31,Monday,11:00,C5,R2
31,Monday,12:00,C15,R1
32,Thursday,12:00,C2,R4
32,Friday,17:00,C3,R2
32,Thursday,11:00,C4,R2
32,Thursday,10:00,C6,R4
32,Monday,12:00,C15,R1
33,Thursday,12:00,C2,R4
33,Thursday,11:00,C4,R2
33,Monday,10:00,C7,R3
33,Wednesday,15:00,C9,R5
33,Tuesday,11:00,C10,R5
33,Tuesday,10:00,C14,R1
34,Thursday,11:00,C4,R2
34,Thursday,10:00,C6,R4
34,Wednesday,15:00,C9,R5
34,Tuesday,11:00,C10,R5
34,Wednesday,13:00,C11,R2
34,Wednesday,14:00,C13,R1
34,Tuesday,10:00,C14,R1
34,Monday,12:00,C15,R1
35,Friday,16:00,C1,R2
35,Thursday,12:00,C2,R4
35,Thursday,11:00,C4,R2
35,Wednesday,15:00,C9,R5
35,Tuesday,11:00,C10,R5
35,Wednesday,14:00,C13,R1
35,Monday,12:00,C15,R1
36,Friday,16:00,C1,R2
36,Friday,17:00,C3,R2
36,Thursday,11:00,C4,R2
36,Thursday,10:00,C6,R4
36,Wednesday,13:00,C11,R2
37,Thursday,11:00,C4,R2
37,Wednesday,14:00,C13,R1
37,Tuesday,10:00,C14,R1
38,Thursday,12:00,C2,R4
38,Monday,11:00,C5,R2
38,Thursday,10:00,C6,R4
38,Wednesday,16:00,C8,R3
38,Wednesday,15:00,C9,R5
38,Friday,15:00,C12,R5
39,Friday,16:00,C1,R2
39,Thursday,11:00,C4,R2
39,Thursday,10:00,C6,R4
39,Monday,10:00,C7,R3
39,Wednesday,13:00,C11,R2
39,Wednesday,14:00,C13,R1
40,Thursday,11:00,C4,R2
40,Wednesday,16:00,C8,R3
40,Wednesday,15:00,C9,R5
40,Tuesday,11:00,C10,R5
40,Monday,12:00,C15,R1
41,Friday,16:00,C1,R2
41,Monday,11:00,C5,R2
41,Thursday,10:00,C6,R4
41,Tuesday,10:00,C14,R1
42,Monday,10:00,C7,R3
42,Wednesday,16:00,C8,R3
42,Friday,15:00,C12,R5
43,Friday,17:00,C3,R2
43,Thursday,11:00,C4,R2
43,Thursday,10:00,C6,R4
43,Monday,10:00,C7,R3
43,Wednesday,15:00,C9,R5
43,Monday,12:00,C15,R1
44,Friday,17:00,C3,R2
44,Tuesday,11:00,C10,R5
44,Wednesday,13:00,C11,R2
44,Wednesday,14:00,C13,R1
45,Thursday,11:00,C4,R2
45,Thursday,10:00,C6,R4
45,Wednesday,16:00,C8,R3
45,Wednesday,15:00,C9,R5
45,Tuesday,11:00,C10,R5
45,Friday,15:00,C12,R5
45,Wednesday,14:00,C13,R1
45,Monday,12:00,C15,R1
46,Friday,16:00,C1,R2
46,Thursday,12:00,C2,R4
46,Wednesday,13:00,C11,R2
47,Friday,16:00,C1,R2
47,Thursday,12:00,C2,R4
47,Monday,11:00,C5,R2
47,Thursday,10:00,C6,R4
47,Wednesday,15:00,C9,R5
47,Wednesday,13:00,C11,R2
47,Friday,15:00,C12,R5
47,Wednesday,14:00,C13,R1
47,Tuesday,10:00,C14,R1
48,Thursday,11:00,C4,R2
48,Thursday,10:00,C6,R4
48,Wednesday,15:00,C9,R5
48,Wednesday,13:00,C11,R2
48,Friday,15:00,C12,R5
48,Wednesday,14:00,C13,R1
48,Tuesday,10:00,C14,R1
49,Friday,16:00,C1,R2
49,Monday,11:00,C5,R2
49,Thursday,10:00,C6,R4
49,Monday,10:00,C7,R3
49,Wednesday,16:00,C8,R3
49,Friday,15:00,C12,R5
49,Tuesday,10:00,C14,R1
50,Thursday,10:00,C6,R4
50,Wednesday,14:00,C13,R1
50,Tuesday,10:00,C14,R1
50,Monday,12:00,C15,R1
